apara	m. pl. nom.			160
Awman	m. sg. i.			160
parama	n. sg. acc.			160
rAkRasa	m. pl. nom.			159
sarvaxA	adv.			159
kAsa	iic.			159
loka	m. sg. g.			159
rasa	m. sg. acc.			158
xravya	iic.			158
ganXa	iic.			158
kuRTa	iic.			158
agni	m. sg. i.			158
vipra	iic.			158
vAc	f. sg. i.			158
jana	m. pl. nom.			158
man	pr. [4] md. sg. 1			158
mEwreya	m. sg. nom.			158
janamejaya	m. sg. nom.			158
prokwa	n. sg. nom.	pravac	pp.	158
sUrya	m. sg. nom.			157
pawwra	iic.			157
yax	n. pl. nom.			157
yuga	n. sg. loc.			157
xEwya	iic.			157
XanaFjaya	m. sg. nom.			157
xarSana	n. sg. nom.			156
SuxXa	iic.	SuX	pp.	156
mAwq	f. sg. nom.			156
karwavya	n. sg. nom.	kq	pfp. [3]	155
svarga	m. sg. acc.			155
pqWivI	f. sg. acc.			155
arh	pr. [1] ac. sg. 2			155
kriyA	iic.			154
kq	imp. [8] ac. sg. 2			154
xeva	m. sg. voc.			154
xeva	m. pl. acc.			154
jarA	iic.			153
suKa	n. sg. acc.			153
SIwa	iic.	SyA	pp.	153
qwe	prep.			153
vAc	iic.			153
SvAsa	iic.			153
ruxra	iic.			153
janman	iic.			153
puruRa	m. sg. acc.			153
vix	imp. [2] ac. sg. 2			153
paraspara	m. sg. acc.			153
Ahava	m. sg. loc.			153
ixam	f. sg. acc.			153
gqhIwvA	abs.	grah		153
maXu	iic.			152
smqwa	m. pl. nom.	smq	pp.	152
wAmra	iic.			152
wala	m. sg. loc.			151
mAwra	n. sg. i.			151
uwwama	m. sg. acc.			151
mUrXan	m. sg. loc.			151
wri	m. pl. i.			151
yuRmax	* pl. g.			151
mqwyu	m. sg. nom.			151
vAc	f. sg. nom.			151
rakRas	n. pl. g.			151
yayAwi	m. sg. nom.			151
wax	m. sg. abl.			150
loha	iic.			150
wraya	n. sg. acc.			150
vikrama	m. sg. nom.			150
praBu	m. sg. voc.			150
vaSa	m. sg. acc.			150
sWiwa	m. pl. nom.	sWA	pp.	149
balavaw	m. sg. nom.			149
xroNa	iic.			149
Axiwya	iic.			149
SanEs	adv.			148
sixXi	f. sg. acc.			148
svAhA	ind.			148
hara	n. sg. nom.			148
loka	m. pl. nom.			148
vqwa	m. sg. nom.	vq	pp.	148
parvawa	iic.			147
anwa	iic.			147
koti	iic.			147
arh	pr. [1] ac. sg. 3			147
rAma	m. sg. acc.			147
xoRa	m. sg. nom.			146
yoga	m. sg. nom.			146
sWAna	n. sg. nom.			146
pqWivI	f. sg. loc.			146
viSva	iic.			146
maNi	iic.			146
iR	pr. [6] ac. sg. 1			146
mUla	n. sg. nom.			145
uRNa	n. sg. nom.			145
muc	pr. ps. sg. 3			145
muhur	adv.			145
kRaNa	m. sg. abl.			145
wri	m. pl. loc.			145
safgrAma	m. sg. loc.			145
hewu	m. sg. nom.			144
jana	iic.			144
