viRaya	iic.			79
SrAxXa	iic.			79
inxra	m. sg. acc.			79
jFa	m. sg. voc.			79
kaNTa	iic.			78
upama	m. sg. acc.			78
xqRta	iic.	xqS	pp.	78
praxa	n. sg. nom.			78
hIna	iic.	hA	pp.	78
viviXa	iic.			78
karman	n. sg. nom.			78
kAraNa	iic.			78
SreRTa	m. sg. acc.			78
sarpa	iic.			77
xarSana	n. sg. nom.			77
nija	iic.			77
siwa	iic.			77
sahasra	n. sg. i.			77
nAman	iic.			77
pala	iic.			77
mqx	iic.			77
sama	n. sg. nom.			77
kaWA	iic.			77
kOrava	iic.			77
Svewa	iic.			76
Bakwi	iic.			76
prApwa	iic.	prAp	pp.	76
vraNa	iic.			76
uxaka	iic.			76
kopa	iic.			76
ruXira	iic.			76
mAlya	iic.			76
kalA	iic.			76
saMpanna	m. sg. nom.	saMpax	pp.	76
labXa	iic.	laB	pp.	76
Boga	iic.			75
laGu	iic.			75
mAruwa	iic.			75
kRewra	iic.			75
sAXu	iic.			75
wamas	iic.			75
Bexa	iic.			75
manuja	iic.			75
Kara	iic.			74
karman	n. pl. loc.			74
AyuXa	iic.			74
apaha	n. sg. nom.			74
wqRNA	iic.			74
XAnya	iic.			74
xEva	iic.			74
awyanwa	iic.			73
hqxaya	iic.			73
bala	m. pl. nom.			73
jambIra	iic.			73
maya	m. sg. acc.			73
mawwa	iic.	max	pp.	73
svAXyAya	iic.			73
muni	m. sg. nom.			73
anIka	n. sg. acc.			73
hewu	m. sg. nom.			72
lavaNa	iic.			72
kRaNa	m. sg. abl.			72
rasa	m. sg. i.			72
yojana	iic.			72
yoni	iic.			72
jatA	iic.			72
viSeRa	iic.			72
BImasena	iic.			72
Srama	iic.			71
wala	iic.			71
hewu	iic.			71
viciwra	iic.			71
bAhu	m. sg. acc.			71
cApa	iic.			71
vega	iic.			70
anwa	m. sg. acc.			70
uraga	iic.			70
manuRya	iic.			70
qRaBa	m. pl. nom.			70
Axi	n. sg. acc.			69
lawA	iic.			69
arWa	m. sg. dat.			69
BUri	iic.			69
Xvaja	iic.			69
wraya	n. sg. nom.			69
vqwwi	iic.			69
sUkRma	iic.			68
pASa	iic.			68
yava	iic.			68
mqwa	iic.	mq	pp.	68
vinirmukwa	m. sg. nom.	vinirmuc	pp.	68
bala	n. sg. nom.			68
praXAna	iic.			68
loBa	iic.			68
Awmaja	m. sg. nom.			68
amiwra	iic.			68
naKa	iic.			67
wejas	n. sg. i.			67
anala	iic.			67
kqmi	iic.			67
Awman	m. sg. dat.			67
grAma	iic.			67
Bqgu	iic.			67
ewax	iic.			66
varjiwa	m. sg. nom.	vqj	ca. pp.	66
xAra	iic.			66
BAga	iic.			66
safkASa	m. sg. acc.			66
gaNa	m. pl. nom.			66
mAwra	iic.			66
kapi	iic.			66
oGa	iic.			66
pura	n. sg. acc.			66
praBA	m. sg. nom.			66
iwyAxi	n. sg. nom.			66
aBAva	m. sg. abl.			65
Sabxa	m. sg. nom.			65
Arwi	iic.			65
carman	iic.			65
svexa	iic.			65
Gana	iic.			65
Buja	iic.			65
pawi	iic.			65
parAyaNa	m. sg. nom.			65
agni	m. sg. i.			65
pawwra	n. pl. acc.			65
loka	m. sg. g.			65
qRi	m. sg. nom.			65
AKyA	m. sg. loc.			65
rakRas	iic.			64
uxara	iic.			64
prawyaya	iic.			64
maNdala	iic.			64
cinwA	iic.			64
safkASa	m. sg. nom.			64
xina	n. sg. acc.			64
ISvara	m. sg. acc.			64
pufgava	m. sg. nom.			64
kRuX	iic.			63
samuxra	iic.			63
qwu	iic.			63
purANa	iic.			63
wIvra	iic.			63
pArSva	iic.			63
asi	iic.			63
wejas	m. sg. g.			63
rAvaNa	iic.			63
pANi	iic.			62
salila	iic.			62
wqNa	iic.			62
akRa	m. sg. nom.			62
kAya	iic.			62
svapna	iic.			62
hIna	m. sg. nom.	hA	pp.	62
samIpa	iic.			62
samAna	iic.			62
kARTa	iic.			62
SIla	iic.			62
aSeRa	iic.			62
nava	iic.			62
Awman	m. sg. acc.			62
mukwa	iic.	muc	pp.	62
vaSa	iic.			62
prAjFa	m. sg. voc.			62
mahAmawi	m. sg. nom.			62
nixrA	iic.			61
Ayus	iic.			61
kRaya	m. sg. nom.			61
xvaya	iic.			61
naRta	iic.	naS	pp.	61
bali	iic.			61
