kRaNAw	kRaNa	m. sg. abl.			201
swriyaH	swrI	f. pl. nom.			201
vipraH	vipra	m. sg. nom.			201
xAna	xAna	iic.			201
brahma	brahman	n. sg. acc.			201
me	asmax	* sg. dat.			201
xoRaH	xoRa	m. sg. nom.			200
BAva	BAva	iic.			200
vAk	vAc	iic.			200
sarvaxA	sarvaxA	ind.			200
asyAH	ixam	f. sg. g.			200
janaH	jana	m. sg. nom.			200
Srowum	Sru	inf.			199
pravakRyAmi	pravac	fut. ac. sg. 1			199
ewAni	ewax	n. pl. nom.			199
anwa	anwa	iic.			199
vikramaH	vikrama	m. sg. nom.			199
piwQn	piwq	m. pl. acc.			199
xiSaH	xiS	f. pl. acc.			199
muKa	muKa	iic.			198
Bava	BU	imp. [1] ac. sg. 2			198
wAmra	wAmra	iic.			198
rAjAnaH	rAjan	m. pl. nom.			198
XanuH	Xanus	n. sg. acc.			198
raNa	raNa	iic.			198
vakRyAmi	vac	fut. ac. sg. 1			197
yAni	yax	n. pl. nom.			197
puram	pura	n. sg. acc.			197
ewam	ewax	m. sg. acc.			197
wale	wala	m. sg. loc.			196
xravya	xravya	iic.			196
viXi	viXi	iic.			195
balavAn	balavaw	m. sg. nom.			195
SivaH	Siva	m. sg. nom.			195
vaSam	vaSa	m. sg. acc.			194
prajAH	prajA	f. pl. acc.			194
buxXyA	buxXi	f. sg. i.			194
annam	anna	n. sg. nom.			194
kaxAcana	kaxAcana	ind.			194
xvija	xvija	iic.			194
xroNa	xroNa	iic.			194
